# word	per_million
百廢待舉	0.7157
網拍	0.7157
大弟	0.7156
明星隊	0.7156
重看	0.7155
密蘇里州	0.7154
性徵	0.7154
腸炎	0.7154
主上	0.7153
蓄電池	0.7153
卡羅	0.7152
貴賓室	0.7151
牙套	0.7151
興師	0.7151
假設性	0.7150
蒙住	0.7150
體統	0.7150
污漬	0.7150
赤身	0.7150
走光	0.7150
默禱	0.7148
守口如瓶	0.7148
馬基維利	0.7148
美索不達米亞	0.7147
高潔	0.7147
水線	0.7147
九百萬	0.7147
客艙	0.7147
公憤	0.7147
瑞恩	0.7147
軒	0.7147
觀瞻	0.7146
莫衷一是	0.7145
督辦	0.7145
幻夢	0.7144
西域記	0.7144
聘禮	0.7144
鹵	0.7143
香案	0.7143
悟性	0.7143
捧腹大笑	0.7143
道上	0.7142
禦	0.7142
苦學	0.7142
台下	0.7141
軍需	0.7141
小平	0.7141
雙翼	0.7141
根性	0.7141
頒授	0.7141
工作隊	0.7141
相守	0.7140
擠成	0.7139
僑界	0.7138
回轉	0.7138
卜卦	0.7137
頭陀	0.7137
車況	0.7136
織布機	0.7136
爬樓梯	0.7136
傷寒論	0.7136
淺野	0.7136
霧峰區	0.7135
收兵	0.7135
消滅掉	0.7135
八世紀	0.7135
臺鐵	0.7133
獲罪	0.7133
差人	0.7133
薇	0.7132
花生油	0.7132
方型	0.7132
二技	0.7132
選配	0.7132
盛衰	0.7131
喬治亞州	0.7131
吉爾吉斯	0.7131
時態	0.7131
獠牙	0.7130
一粒粒	0.7129
公學	0.7129
裝上去	0.7128
惡煞	0.7127
眉宇	0.7127
撥付	0.7127
外感	0.7126
喜孜孜	0.7126
爭寵	0.7126
彈孔	0.7126
車馬費	0.7125
裕	0.7125
鳳凰花	0.7125
二弟	0.7124
麂皮	0.7123
模特	0.7123
刺網	0.7122
雷厲風行	0.7122
格殺	0.7122
僱員	0.7122
不快	0.7120
石家莊	0.7120
好大喜功	0.7120
氣沖沖	0.7119
成性	0.7119
北極星	0.7119
付之闕如	0.7118
校服	0.7118
貴賓卡	0.7118
出醜	0.7118
畢業班	0.7118
民家	0.7117
情商	0.7116
出城	0.7115
普考	0.7115
南州	0.7114
植根	0.7114
敵營	0.7114
優越性	0.7113
五育	0.7113
聲納	0.7113
昭君	0.7113
認了	0.7113
狼狽不堪	0.7112
搖手	0.7112
林毅夫	0.7111
識貨	0.7111
品名	0.7111
山嵐	0.7111
隱隱作痛	0.7110
逼進	0.7110
汗腺	0.7110
藥包	0.7110
通敵	0.7109
個人組	0.7108
厚顏	0.7108
謀劃	0.7108
暫別	0.7107
大放送	0.7107
跌價	0.7106
緞面	0.7106
馬拉	0.7104
陰氣	0.7104
黑皮	0.7104
活化石	0.7103
所為	0.7103
濾水器	0.7103
祕笈	0.7102
訴狀	0.7101
打勝仗	0.7101
反手	0.7101
草繩	0.7101
大富翁	0.7101
行營	0.7100
牛刀	0.7100
披荊斬棘	0.7099
涼水	0.7099
毒辣	0.7099
玩藝	0.7098
應許	0.7097
三壘手	0.7096
結構化	0.7096
獲利率	0.7096
煉油	0.7096
求售	0.7095
孔祥熙	0.7095
達官貴人	0.7094
端點	0.7094
流民	0.7094
痛感	0.7094
缺課	0.7093
新蓋	0.7093
輝哥	0.7093
絕命	0.7092
赤崁樓	0.7092
自應	0.7092
敷料	0.7091
李逵	0.7091
信步	0.7090
煉乳	0.7090
翻拍	0.7089
肉羹	0.7089
包裝袋	0.7089
陰涼處	0.7088
聲言	0.7088
海產店	0.7086
山海經	0.7086
惹事	0.7086
朗聲	0.7086
掌故	0.7085
森森	0.7085
鳥羽	0.7085
德式	0.7084
三弟	0.7083
癡心	0.7083
佳士得	0.7082
比目魚	0.7081
主從	0.7081
置物箱	0.7081
雕飾	0.7081
嗡	0.7081
誠惶誠恐	0.7080
大肚魚	0.7080
印成	0.7079
麻痹	0.7079
黃安	0.7079
補藥	0.7078
簽書會	0.7078
創刊號	0.7078
登記簿	0.7077
觀展	0.7077
阿金	0.7076
老馬	0.7076
演成	0.7074
走上去	0.7073
心計	0.7073
一哄而散	0.7073
戰國策	0.7073
妙手	0.7072
滲	0.7072
中州	0.7072
第一百	0.7072
暹羅	0.7072
噙	0.7071
索羅門	0.7071
仲介費	0.7071
發放給	0.7070
橫躺	0.7070
駒	0.7069
轉系	0.7069
捏捏	0.7069
頂禮	0.7069
義勇	0.7068
枸杞子	0.7068
六三	0.7067
神采飛揚	0.7067
兩點鐘	0.7067
投幣	0.7066
發送給	0.7066
河野	0.7066
鬧哄哄	0.7065
影院	0.7065
進退維谷	0.7065
碳化物	0.7064
關門大吉	0.7064
紅褐色	0.7063
曼陀羅	0.7063
齁	0.7063
簾幕	0.7063
噎	0.7062
吐納	0.7062
栽入	0.7061
戈巴契夫	0.7061
通順	0.7061
女紅	0.7060
簧	0.7060
賭局	0.7060
搬回來	0.7059
貝克漢	0.7059
走不了	0.7059
主戰場	0.7059
偏旁	0.7059
維管束	0.7058
天兵	0.7058
小跑步	0.7058
聖荷西	0.7058
歌舞伎	0.7058
開回	0.7057
收租	0.7057
洗鍊	0.7057
台灣籍	0.7057
烏合之眾	0.7057
遛	0.7056
瘋癲	0.7056
開過來	0.7056
火砲	0.7055
出租給	0.7055
整合成	0.7054
健康操	0.7053
十三萬	0.7053
柏樹	0.7051
奶香	0.7050
洗出來	0.7050
德勒茲	0.7050
過氣	0.7050
及至	0.7050
藍隊	0.7049
基準法	0.7049
鋪蓋	0.7048
冰冰涼涼	0.7048
掄	0.7048
流變	0.7048
石磨	0.7047
饃饃	0.7047
陳雲林	0.7047
服務團	0.7047
溢流	0.7047
看下來	0.7046
阿姑	0.7046
展廳	0.7046
捐軀	0.7045
支撐點	0.7045
舊部	0.7045
琴棋書畫	0.7045
沃斯	0.7045
睡袍	0.7044
泡出來	0.7044
美豔	0.7043
下線	0.7043
漏網之魚	0.7041
後仰	0.7041
捧紅	0.7041
淚流	0.7041
麻醉劑	0.7040
恰恰好	0.7040
蹦出	0.7039
神劇	0.7038
頂頭上司	0.7038
神魂	0.7037
開發票	0.7037
進香團	0.7036
株連	0.7036
鹽商	0.7035
天威	0.7035
寄人籬下	0.7034
子虛烏有	0.7034
甄審	0.7034
線形	0.7033
失格	0.7032
來犯	0.7032
求之不得	0.7032
北北	0.7032
萬壽	0.7031
畫架	0.7031
弱智	0.7030
誤植	0.7030
晉朝	0.7030
勛爵	0.7030
圍上	0.7030
倒置	0.7029
振盪	0.7029
熟能生巧	0.7028
清冷	0.7028
撒哈拉	0.7027
調低	0.7027
偏廢	0.7027
跨度	0.7026
登山隊	0.7025
打顫	0.7025
線民	0.7024
抗力	0.7024
活版	0.7024
北峰	0.7024
反射出	0.7023
豪賭	0.7023
難言	0.7023
謗	0.7022
專情	0.7022
渴死	0.7021
放錯	0.7021
沈積	0.7021
豪奪	0.7021
撈出	0.7020
翻耕	0.7020
出仕	0.7020
麩	0.7019
繁體字	0.7019
死結	0.7019
數百億	0.7018
光溜溜	0.7018
齊集	0.7018
總的來說	0.7017
瑟縮	0.7017
沒好氣	0.7017
探針	0.7016
衛道	0.7016
圓舞曲	0.7016
結清	0.7015
炸醬麵	0.7015
分題	0.7015
敢言	0.7015
魚子醬	0.7014
御筆	0.7014
媚	0.7014
內壁	0.7014
駟	0.7014
鼠尾草	0.7013
收攏	0.7013
支薪	0.7013
興風作浪	0.7013
滿州鄉	0.7012
泛稱	0.7012
投誠	0.7012
山茶	0.7012
殉葬	0.7012
台聯黨	0.7011
北美館	0.7011
提法	0.7011
花容	0.7010
什錦	0.7010
寵幸	0.7010
李顯	0.7010
男客	0.7009
迸發	0.7009
照出	0.7009
尿路	0.7009
丁字褲	0.7008
火源	0.7008
全自動	0.7007
口糧	0.7007
護盤	0.7007
平裝	0.7006
甩動	0.7006
絕壁	0.7006
正大	0.7006
裕仁	0.7006
蘇鐵	0.7005
開放度	0.7005
受寒	0.7004
共產黨人	0.7004
公開化	0.7003
款款	0.7003
嬴	0.7003
大字報	0.7003
歸隱	0.7002
右上角	0.7002
車價	0.7001
神曲	0.7001
提存	0.7001
婢	0.7000
淨額	0.7000
坐收	0.6999
阿波	0.6999
體例	0.6998
興櫃	0.6998
歌唱家	0.6998
離情	0.6998
艾莎	0.6997
鄉愿	0.6997
南澳鄉	0.6997
攙	0.6996
演好	0.6996
老美	0.6995
大姑	0.6995
護軍	0.6995
木桌	0.6995
高標	0.6994
小雪	0.6994
推動力	0.6994
參半	0.6994
大革命	0.6993
雕工	0.6992
退掉	0.6991
劃傷	0.6991
油耗	0.6991
細活	0.6990
撞壞	0.6990
拌入	0.6990
速速	0.6989
擇優	0.6989
蛙式	0.6988
白蘭氏	0.6988
手無寸鐵	0.6987
自願性	0.6987
贏取	0.6986
甲狀腺素	0.6986
不遠千里	0.6986
鞋廠	0.6986
修行人	0.6985
集大成	0.6985
草編	0.6985
推播	0.6984
家齊	0.6983
開給	0.6983
從缺	0.6983
票務	0.6983
擦完	0.6982
黑白分明	0.6982
銀飾	0.6982
磷酸	0.6981
弘治	0.6980
催討	0.6980
馬其頓	0.6980
湮沒	0.6980
披頭散髮	0.6980
藥籤	0.6980
水平線	0.6979
老爺爺	0.6979
斗栱	0.6979
烏有	0.6978
交誼	0.6978
面熟	0.6978
寐	0.6977
冊子	0.6977
稻種	0.6977
撂	0.6977
安培	0.6977
防蚊液	0.6977
印好	0.6977
匣	0.6976
理想國	0.6976
胃壁	0.6976
吳起	0.6976
決策權	0.6975
當空	0.6975
群益	0.6974
充軍	0.6974
剪到	0.6974
信息化	0.6973
凋敝	0.6972
針織衫	0.6972
漆上	0.6971
用錯	0.6971
惠施	0.6970
歐尼爾	0.6969
禁足	0.6969
花完	0.6969
裝幀	0.6969
剛柔	0.6968
當差	0.6968
訓令	0.6968
凍齡	0.6968
長此以往	0.6968
下野	0.6968
旅伴	0.6968
林沖	0.6967
蒼翠	0.6967
校名	0.6967
張智傑	0.6967
檢討會	0.6966
兵營	0.6966
紀檢	0.6966
動員令	0.6966
發憤	0.6966
杯盤	0.6965
雷鳴	0.6965
大谷	0.6965
怪客	0.6965
制式化	0.6964
互毆	0.6964
俠女	0.6963
父職	0.6963
下腹	0.6963
闖進來	0.6963
水坑	0.6962
世俗化	0.6962
小哥	0.6962
克萊斯勒	0.6962
梳妝台	0.6961
領略到	0.6960
新廠	0.6960
利物浦	0.6960
打去	0.6960
嬪	0.6960
踐行	0.6960
颱風季	0.6959
亂用	0.6959
震垮	0.6958
抵減	0.6958
高瘦	0.6958
攣縮	0.6958
停損	0.6958
斂財	0.6957
生事	0.6957
新館	0.6956
饌	0.6955
唱出來	0.6955
出血性	0.6954
昏昏欲睡	0.6954
英王	0.6954
痢疾	0.6953
動蕩	0.6953
許配給	0.6952
顛	0.6952
僵直性	0.6952
奉派	0.6952
連營	0.6951
血友病	0.6950
不貲	0.6950
張雨生	0.6949
李蓮英	0.6949
唧唧	0.6949
近身	0.6949
結縭	0.6948
選文	0.6948
反之亦然	0.6947
絕大部份	0.6947
開進去	0.6947
地心	0.6947
懲	0.6947
入定	0.6947
冠冕	0.6946
歎為觀止	0.6946
失策	0.6946
發出去	0.6946
剪去	0.6946
增到	0.6945
本土派	0.6944
高熱量	0.6944
連莊	0.6944
救起來	0.6943
收歸	0.6943
汽船	0.6943
飽經	0.6943
打圓場	0.6943
史特龍	0.6943
捕風捉影	0.6942
有閒	0.6942
蔥蒜	0.6942
省城	0.6942
聽天由命	0.6941
吹散	0.6941
聖彼得	0.6941
冒險犯難	0.6941
熱帶魚	0.6941
醯	0.6941
攻心	0.6940
禁絕	0.6940
棘	0.6939
隆冬	0.6938
一批批	0.6938
細毛	0.6938
牛皮紙	0.6938
拼裝	0.6938
慣竊	0.6937
斷續	0.6937
染整	0.6937
無紙化	0.6937
鸞	0.6936
奎	0.6935
遠觀	0.6934
騙到	0.6934
槍傷	0.6934
兇殺案	0.6934
接線	0.6933
貝果	0.6933
大前提	0.6933
列子	0.6933
回族	0.6932
炎症	0.6932
合谷穴	0.6932
漁塭	0.6931
雜食性	0.6931
遺	0.6931
哀鳴	0.6931
王昭君	0.6930
通鑑	0.6930
揚眉吐氣	0.6930
念念有詞	0.6930
新址	0.6930
卷子	0.6929
知難而退	0.6929
威克斯	0.6929
苟	0.6928
熊本縣	0.6928
彈起來	0.6927
七千萬	0.6927
浸濕	0.6927
邯	0.6926
評析	0.6926
唐突	0.6926
要回	0.6925
掩面	0.6925
錦緞	0.6925
水運	0.6924
寒天	0.6924
文臣	0.6924
鼻音	0.6924
撞車	0.6923
近臣	0.6923
零錢包	0.6922
民力	0.6921
獄友	0.6921
軸承	0.6921
矮矮	0.6920
亂紀	0.6920
憂思	0.6919
高能量	0.6919
淫亂	0.6919
全國賽	0.6919
快閃	0.6919
畫會	0.6919
心魔	0.6919
任賢齊	0.6919
溶入	0.6919
酒精燈	0.6918
團結一致	0.6917
裹住	0.6916
護衛艦	0.6916
說話聲	0.6915
男丁	0.6915
噗通	0.6915
奏出	0.6915
牙縫	0.6914
聯動	0.6914
打亮	0.6914
主筆	0.6913
充公	0.6913
組織性	0.6913
徐福	0.6912
密會	0.6912
下切	0.6912
龍柏	0.6912
血庫	0.6912
唾沫	0.6911
林蔭大道	0.6911
香山區	0.6910
糖化	0.6910
葛萊美獎	0.6910
魂飛魄散	0.6909
京戲	0.6909
花生米	0.6909
倖免於難	0.6908
伙房	0.6908
內控	0.6907
導言	0.6907
不疾不徐	0.6906
普通股	0.6906
一命嗚呼	0.6905
離合器	0.6905
筊白筍	0.6904
赤手空拳	0.6904
煤渣	0.6903
御座	0.6903
兼容並蓄	0.6903
透水性	0.6903
青出於藍	0.6903
轉傳	0.6902
勾心鬥角	0.6902
涼性	0.6901
抬舉	0.6901
汗毛	0.6900
兒媳婦	0.6900
祖輩	0.6900
黑點	0.6899
大洋洲	0.6898
西村	0.6898
酸甜苦辣	0.6897
美利達	0.6897
要不得	0.6897
農學院	0.6896
古風	0.6896
壯族	0.6896
老實人	0.6896
晃晃	0.6895
素食店	0.6895
遷走	0.6895
絞刑	0.6894
建醮	0.6894
友台	0.6894
文化圈	0.6894
平盤	0.6893
地界	0.6893
潰不成軍	0.6891
排球隊	0.6891
警覺心	0.6891
兼得	0.6890
列印機	0.6890
變奏曲	0.6890
批鬥	0.6890
小舅子	0.6890
水仙花	0.6889
蛋皮	0.6889
大大方方	0.6888
醫學史	0.6888
香魚	0.6888
制勝	0.6888
彈殼	0.6887
鹿特丹	0.6886
進口量	0.6886
今晨	0.6886
錯估	0.6885
小敏	0.6885
沾濕	0.6885
作弄	0.6884
轉弱	0.6884
小過	0.6883
主辦國	0.6882
薑麻園	0.6882
支隊	0.6882
革命黨人	0.6882
赤貧	0.6881
武藏	0.6881
脫韁	0.6881
海濤	0.6881
瑪家	0.6880
所向無敵	0.6880
買通	0.6880
配線	0.6878
東光	0.6878
朽木	0.6877
編為	0.6877
季末	0.6877
低潮期	0.6876
恨恨	0.6876
罪刑	0.6876
后冠	0.6874
清麗	0.6874
阿門	0.6873
睫狀肌	0.6872
自治權	0.6872
底端	0.6872
超度	0.6872
外因	0.6872
餘音	0.6871
好一會	0.6871
分內	0.6870
週報	0.6870
弄死	0.6870
寶盒	0.6870
絕大	0.6869
新化區	0.6868
宇宙學	0.6868
文治	0.6867
勉為	0.6867
應對進退	0.6867
文字獄	0.6867
高幹	0.6867
阿拉巴馬州	0.6866
十五號	0.6866
埤頭	0.6865
牽牛花	0.6865
耍寶	0.6864
路牌	0.6863
洗髮	0.6863
盲腸	0.6863
贏不了	0.6863
相殘	0.6863
弱肉強食	0.6863
并	0.6863
南部人	0.6863
梅林	0.6863
三灣鄉	0.6862
賽特	0.6862
母音	0.6862
六堆	0.6861
拍馬	0.6861
戲子	0.6861
通體	0.6861
篇名	0.6861
中高	0.6860
白手套	0.6860
幻境	0.6860
元培	0.6860
撥到	0.6858
失寵	0.6858
懇談	0.6857
蠻力	0.6857
飛機場	0.6857
大風	0.6857
草堂	0.6856
白工	0.6856
法老王	0.6856
白面	0.6856
利尿劑	0.6855
複葉	0.6855
氣韻	0.6855
一絲一毫	0.6854
增闢	0.6854
打假球	0.6854
雲淡風輕	0.6854
縮到	0.6853
策士	0.6852
百貨商場	0.6852
糙	0.6851
告吹	0.6851
一來一往	0.6851
躲貓貓	0.6850
管理權	0.6850
滾下來	0.6849
魯賓遜	0.6849
御覽	0.6849
欄目	0.6849
滑坡	0.6848
引人矚目	0.6848
魚雷	0.6848
鵜鶘	0.6847
拭	0.6846
保命	0.6846
燒窯	0.6846
傾巢而出	0.6845
水泥廠	0.6845
博客	0.6845
函谷關	0.6844
虎虎生風	0.6843
大園鄉	0.6842
清平	0.6842
龐貝	0.6841
轉學生	0.6841
起算	0.6841
即期	0.6840
阿三	0.6840
浦	0.6840
致祭	0.6839
停靠站	0.6839
良莠不齊	0.6839
體位	0.6839
柔柔	0.6838
長兄	0.6838
愛莫能助	0.6838
甩到	0.6838
講題	0.6837
坡面	0.6837
中計	0.6837
土葬	0.6837
關節面	0.6835
連天	0.6835
乳化	0.6835
瘦下來	0.6835
息事寧人	0.6835
自戕	0.6834
籌到	0.6834
敗亡	0.6834
大福	0.6834
甜麵醬	0.6834
西奈半島	0.6834
赴約	0.6833
是以	0.6833
陳家洛	0.6833
搶去	0.6833
功敗垂成	0.6833
黃海	0.6832
養不起	0.6832
海水面	0.6831
跨行	0.6831
磨光	0.6831
塵蟎	0.6830
悲天憫人	0.6830
宏達電	0.6830
福安	0.6829
日記本	0.6829
窄巷	0.6829
酒意	0.6828
井然	0.6828
髮質	0.6827
煙雨	0.6826
聖母院	0.6825
海龍王	0.6825
在任	0.6825
臨盆	0.6825
朝氣蓬勃	0.6825
證婚	0.6825
歌單	0.6824
沒完	0.6824
不容置疑	0.6824
演替	0.6824
富陽	0.6823
澀味	0.6823
念茲在茲	0.6823
槍炮	0.6823
傑佛遜	0.6822
隱形人	0.6822
克里姆林宮	0.6822
李陵	0.6821
當權派	0.6821
虛報	0.6821
回訪	0.6821
寫手	0.6820
皇民	0.6820
櫓	0.6820
瑞士人	0.6820
電信業	0.6820
造物	0.6819
優遊	0.6818
部落客	0.6817
繼續不斷	0.6817
舒適性	0.6817
放炮	0.6817
總括	0.6817
密使	0.6817
河山	0.6817
鐵甲	0.6816
格林威治	0.6815
濕答答	0.6815
嬌貴	0.6815
旗山區	0.6815
自然史	0.6815
躁鬱	0.6815
印地安人隊	0.6815
美濃區	0.6814
歐系	0.6814
平底鞋	0.6814
鄙	0.6813
投報率	0.6813
揩	0.6811
三路	0.6811
澇	0.6811
獅王	0.6811
萬劫不復	0.6811
血管瘤	0.6811
水瓶座	0.6809
董事局	0.6809
川崎	0.6809
彈開	0.6809
焉知	0.6809
拖回	0.6808
統治權	0.6808
長治	0.6807
薊	0.6806
打滿	0.6806
流瀉	0.6806
金質	0.6806
分針	0.6806
仔仔	0.6805
商販	0.6804
查帳	0.6804
臂彎	0.6803
舞伴	0.6803
沈葆楨	0.6803
遠到	0.6803
湊齊	0.6802
梓官	0.6802
報時	0.6801
側耳	0.6801
三光	0.6800
差不了	0.6800
椪	0.6800
況	0.6800
成功嶺	0.6799
米果	0.6798
皰疹	0.6798
美利堅	0.6798
半身不遂	0.6798
連續不斷	0.6797
灌區	0.6797
芬園	0.6797
冷藏庫	0.6796
附生	0.6796
救援隊	0.6796
火坑	0.6796
射進	0.6796
迫切性	0.6795
展覽室	0.6795
尖刻	0.6795
天良	0.6795
邀功	0.6795
電腦課	0.6794
人仰馬翻	0.6794
深褐色	0.6794
土製	0.6794
牌桌	0.6794
跨刀	0.6793
架上	0.6793
痛點	0.6791
側芽	0.6791
喪夫	0.6790
回眸	0.6790
脅	0.6790
唾手可得	0.6789
杞人憂天	0.6788
廬	0.6788
煉丹	0.6788
本年	0.6787
綠繡眼	0.6787
復古風	0.6786
防火牆	0.6786
柴犬	0.6786
圍事	0.6785
考倒	0.6785
兇殘	0.6784
介紹人	0.6784
爬過去	0.6784
火山島	0.6784
下修	0.6784
二重	0.6784
荒淫	0.6783
薑母鴨	0.6783
迎親	0.6783
台南區	0.6782
小燕子	0.6782
指揮權	0.6782
黏合	0.6781
束帶	0.6781
忿	0.6781
效尤	0.6779
文才	0.6778
觸到	0.6778
柺	0.6778
胡椒餅	0.6778
酒商	0.6777
意氣用事	0.6777
世仇	0.6776
安全門	0.6776
規畫出	0.6775
是故	0.6775
燈亮	0.6775
小女	0.6775
茵	0.6774
瀨	0.6773
暗算	0.6773
葬儀社	0.6773
張震嶽	0.6773
肉瘤	0.6773
僑務	0.6772
金卡	0.6771
漁獵	0.6770
脫線	0.6768
好望角	0.6767
喬喬	0.6767
規約	0.6767
聲張	0.6766
小樂	0.6766
無地自容	0.6765
起霧	0.6765
德古拉	0.6765
殘疾人	0.6765
罷官	0.6764
婉容	0.6764
寶拉	0.6763
內務	0.6763
知人	0.6762
爪牙	0.6762
灌滿	0.6762
發哥	0.6761
草堆	0.6761
死期	0.6761
寶兒	0.6761
結痂	0.6761
學風	0.6761
共匪	0.6761
栓	0.6761
南路	0.6761
誤殺	0.6761
查覺	0.6760
約制	0.6760
四湖鄉	0.6760
岳父母	0.6760
不一會	0.6759
全速	0.6759
教母	0.6759
書迷	0.6758
大駕	0.6758
湯麵	0.6758
李偉	0.6758
殷正洋	0.6757
烤熟	0.6757
轉移給	0.6756
定情	0.6756
剪完	0.6755
水晶球	0.6755
業務部	0.6755
參與率	0.6754
舊作	0.6754
車費	0.6753
統聯	0.6752
野雞	0.6752
舊業	0.6752
休息日	0.6752
商務部長	0.6752
二郎腿	0.6752
驟變	0.6751
無稽	0.6750
公堂	0.6750
溫和派	0.6750
光禿	0.6750
保留住	0.6750
中國風	0.6750
中小學生	0.6749
歸責	0.6749
滴下	0.6749
乾冷	0.6748
迂腐	0.6748
空中飛人	0.6748
蔬菜湯	0.6747
搖搖擺擺	0.6746
壯膽	0.6746
腎炎	0.6746
不予置評	0.6746
律令	0.6746
中友	0.6745
互補性	0.6745
小火	0.6745
韋德	0.6744
大罪	0.6744
開天闢地	0.6743
負氣	0.6743
穢	0.6743
串接	0.6743
浪板	0.6743
見義勇為	0.6742
通天	0.6742
滑出	0.6742
肥分	0.6742
自嘆	0.6742
抓傷	0.6741
原班人馬	0.6741
抱緊	0.6741
伙	0.6740
巴金	0.6739
窄門	0.6739
縮手	0.6739
壽桃	0.6739
髮指	0.6738
金瓶梅	0.6738
韓裔	0.6738
霍布斯	0.6737
永豐餘	0.6737
反射性	0.6737
景德鎮	0.6736
抽走	0.6735
情志	0.6733
拉車	0.6733
出逃	0.6733
撒手人寰	0.6732
擺渡	0.6732
枋山	0.6731
泰坦	0.6731
穩妥	0.6730
密閉式	0.6729
拜謁	0.6729
澗	0.6728
逃不了	0.6728
救世	0.6728
映襯	0.6727
溫文	0.6726
佛典	0.6726
音感	0.6726
二萬五千	0.6724
林森	0.6723
平方公分	0.6723
掃完	0.6723
分場	0.6723
台長	0.6722
閻羅王	0.6722
護住	0.6722
啼哭	0.6722
郡王	0.6720
皺摺	0.6720
望子成龍	0.6719
清一清	0.6719
氣結	0.6719
飛散	0.6719
滅種	0.6719
紅十字	0.6719
送進來	0.6718
打油詩	0.6717
情有可原	0.6717
趙雲	0.6717
論理	0.6716
扣緊	0.6716
酬神	0.6716
金萱	0.6716
圖面	0.6716
鬼門	0.6715
彰顯出	0.6715
百草	0.6714
互別苗頭	0.6714
番社	0.6714
醫學家	0.6714
保護性	0.6714
黃豆芽	0.6713
遇襲	0.6713
小便斗	0.6713
法老	0.6713
主人家	0.6713
彈藥庫	0.6712
白金漢宮	0.6712
短淺	0.6711
小蟲	0.6711
伯利恆	0.6710
打哈欠	0.6710
貢	0.6709
文森	0.6709
虛線	0.6709
吐掉	0.6709
急性子	0.6708
大港	0.6708
上肢	0.6707
嚇醒	0.6707
棋手	0.6707
急匆匆	0.6706
宣宗	0.6705
風險性	0.6705
雄才	0.6705
洗面乳	0.6704
規劃成	0.6703
編班	0.6703
正取	0.6702
塗層	0.6702
橫山鄉	0.6702
酒窩	0.6701
搭成	0.6701
回收商	0.6701
公證人	0.6700
滑嫩	0.6700
攪拌器	0.6700
消減	0.6699
福興鄉	0.6698
碧湖	0.6698
經卷	0.6698
體無完膚	0.6698
電話機	0.6698
西遊	0.6697
敬神	0.6697
火成岩	0.6697
安和	0.6696
血氧	0.6696
挑燈夜戰	0.6695
演出來	0.6695
哈伯瑪斯	0.6695
精粹	0.6695
病理學	0.6694
竹中	0.6694
青森	0.6693
大肚溪	0.6693
蔓生	0.6693
八角形	0.6692
埔鹽	0.6692
廣告費	0.6692
死灰復燃	0.6691
烏茲別克	0.6691
保釋	0.6690
科學史	0.6690
豐濱	0.6690
地皮	0.6689
一言以蔽之	0.6689
軍訓	0.6689
漿糊	0.6689
骸	0.6689
家法	0.6688
錄音師	0.6688
三藏	0.6687
划得來	0.6686
職籃	0.6685
萬壽菊	0.6685
游來游去	0.6685
滾出	0.6684
耐操	0.6684
窮途末路	0.6683
禁地	0.6683
君權	0.6683
撤資	0.6682
屍身	0.6682
挑選出來	0.6682
大竹	0.6682
布告欄	0.6682
區分開來	0.6681
牆體	0.6680
算進去	0.6680
調味品	0.6680
戰帖	0.6680
姪	0.6680
那怕	0.6679
阿紫	0.6678
肩頸	0.6677
處暑	0.6676
小館	0.6676
不適感	0.6675
馬自達	0.6675
佳麗寶	0.6674
租借站	0.6674
恢復過來	0.6674
勞師動眾	0.6674
倪	0.6674
深紅色	0.6672
取巧	0.6672
天主教堂	0.6671
分好	0.6671
出發到	0.6670
惜別	0.6670
李清照	0.6670
過猶不及	0.6670
神學士	0.6669
漏出來	0.6668
健診	0.6668
國代	0.6667
日本史	0.6667
可嘉	0.6667
石砌	0.6666
惠美	0.6665
取法	0.6665
三七二十一	0.6665
適應期	0.6664
帶好	0.6663
繆	0.6662
紫米	0.6661
網壇	0.6661
美髮師	0.6660
藥檢	0.6660
付梓	0.6660
享盡	0.6660
葉酸	0.6660
吸飽	0.6660
梁思成	0.6659
指說	0.6659
含氧量	0.6658
期約	0.6658
閒情	0.6658
廬山真面目	0.6657
魚刺	0.6657
冥王星	0.6657
理髮廳	0.6657
冥思	0.6657
尿管	0.6657
男男	0.6656
細紋	0.6656
複診	0.6655
警鐘	0.6655
隔成	0.6655
膨鬆劑	0.6655
延聘	0.6654
參雜	0.6654
聖祖	0.6654
圓心	0.6654
萬念俱灰	0.6653
製茶	0.6653
權利人	0.6653
添丁	0.6652
光怪陸離	0.6652
逃出去	0.6652
歌者	0.6652
哼哼	0.6652
深謀遠慮	0.6651
仁人	0.6651
殉道	0.6651
應接不暇	0.6651
上中下游	0.6650
太常	0.6650
克林	0.6650
自傷	0.6650
尊師重道	0.6649
物事	0.6649
掂	0.6649
內勤	0.6648
崽	0.6648
填海	0.6648
養顏	0.6648
淤塞	0.6647
容忍度	0.6647
獨來獨往	0.6647
胎壓	0.6646
銅鏡	0.6645
房事	0.6645
木船	0.6645
咩	0.6645
桑葚	0.6644
拳法	0.6644
六角形	0.6644
入夢	0.6643
莉亞	0.6643
舊帳	0.6643
育幼	0.6642
排氣扇	0.6642
飲宴	0.6642
春假	0.6642
夜校	0.6642
虧待	0.6641
盛滿	0.6641
渦	0.6640
軍旗	0.6640
科技界	0.6639
火神	0.6639
紫外光	0.6637
餘韻	0.6637
傳習	0.6636
羹湯	0.6636
修讀	0.6635
人盡皆知	0.6635
傾頹	0.6635
長夜	0.6635
博愛座	0.6635
波斯人	0.6635
米歇爾	0.6634
憂懼	0.6634
豬肝	0.6633
高壽	0.6633
宸	0.6632
說破	0.6632
黏上去	0.6631
紀曉嵐	0.6631
擺弄	0.6630
指法	0.6630
屌	0.6630
